,id review,coffee,rating,date,beans,roast,drinks,barista,coffee_sentiment,go,do,out,ambient,price,place_sentiment,baked,lunch,breakfast,snacks,food_sentiment,sentence_normalized,sum
5887,730,Little 1,3.0 star rating,5/3/2019,0.0,0.0,0.11498839527531537,0.0,0.11909826683508275,0.0,0.0,0.0,0.019484627821346003,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Tax?The cup is too tall,0.2535712899317441
5888,730,Little 1,3.0 star rating,5/3/2019,0.0,0.0,0.02555297672784786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02217300350792465,0.0,0.0, The boba straw is too short for it,0.047725980235772514
5889,730,Little 1,3.0 star rating,5/3/2019,0.02760262237369417,0.0,0.1327771619317728,0.0436852028330519,0.14439897447623107,0.03742697169310832,0.04754573110501964,0.014186538042638173,0.05399738456502617,0.01906925178491185,0.1356747703594958,0.011475506210984941,0.0,0.007680953726425687,0.044721359549995794,0.0, My concerns with these new boba places using thick plastic cups are that they use more plastic to produce the cups than the normal cups and that the stores and customers don't recycle them,0.7202424286523563
5892,731,Little 1,3.0 star rating,4/26/2019,0.01844277783908294,0.01697110583255327,0.12420166218422439,0.035026084687072835,0.11026356928399425,0.05001389467860642,0.16942841523682314,0.01895755887856666,0.1172551904783323,0.02548235957188128,0.18130303811230913,0.03066958041521575,0.024448489343954046,0.010264106159981965,0.0,0.03112110220447386,5 stars so I'll leave it at 3 since they just opened and they can improve! Cute little boba place near work with lots of drink selections to choose from,0.9638489349070722
5893,731,Little 1,3.0 star rating,4/26/2019,0.0,0.0,0.006672303437211379,0.02634316848869161,0.0,0.05642328279331494,0.0,0.042774021601394305,0.06105309008956357,0.0,0.0,0.0,0.013790807904361583,0.0,0.0,0.0, It's a smaller storefront with an area that can probably fit a litt less than 10 customers inside to order at the counter and wait,0.2070566743145374
5894,731,Little 1,3.0 star rating,4/26/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015861031714362882,0.04527818343547365,0.0,0.0,0.0,0.0,0.0,0.0,0.0, There was no line when I arrived around 5PM on a Thursday,0.06113921514983653
5895,731,Little 1,3.0 star rating,4/26/2019,0.03011693009684171,0.0,0.27042728671722577,0.009532892796759982,0.04501491366063437,0.006806029000660255,0.0,0.0,0.014728994172551937,0.0,0.05224705084606222,0.018781205660633703,0.10979159377002533,0.12570911378856728,0.09759000729485331,0.08893595740629329, I ordered:* brown sugar milk tea with boba (75% sweet)* creamy green tea (75% sweet)* original egg puffs My order came out to a little over $15,0.8696819752111092
5896,731,Little 1,3.0 star rating,4/26/2019,0.02439750182371333,0.0,0.007823969299055072,0.015445051580380386,0.0,0.011027027284780772,0.05603318146805258,0.012539246564387976,0.0,0.033709993123162106,0.0,0.010143010324169742,0.01617115568382877,0.0,0.0,0.0, The lady working was quick with my order and I received everything within ten minutes,0.18729013715153073
5897,731,Little 1,3.0 star rating,4/26/2019,0.02439750182371333,0.0,0.007823969299055072,0.06178020632152154,0.03646624787447363,0.06616216370868462,0.014008295367013144,0.0,0.0,0.0,0.056433264798310026,0.010143010324169742,0.01617115568382877,0.0,0.07905694150420947,0.0," I had to wait a little bit for the lady to take orders of the customers that came after, but I wasn't in a rush",0.3724427567049794
5898,731,Little 1,3.0 star rating,4/26/2019,0.023002185311411807,0.0,0.2508013058711264,0.0,0.06876141641725289,0.010396381025863422,0.0,0.0,0.022498910235427567,0.0,0.053205792297841475,0.00956292184248745,0.015246311791544941,0.07680953726425686,0.07453559924999298,0.0776296679652776," I enjoyed my brown sugar milk tea and the boba was sweet, slightly chewy",0.6824500292724834
5899,731,Little 1,3.0 star rating,4/26/2019,0.0,0.0,0.165971452414716,0.0,0.05157106231293967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06860840306195223,0.019202384316064216,0.0,0.0, The creamy green tea was alright,0.30535330210567213
5900,731,Little 1,3.0 star rating,4/26/2019,0.02439750182371333,0.0,0.12518350878488113,0.0,0.14586499149789453,0.04410810913912308,0.04202488610103943,0.0,0.0,0.0,0.08464989719746505,0.040572041296678976,0.01617115568382877,0.054312544659356844,0.07905694150420947,0.04116934847963091," I liked that it had a stronger tea taste, but the cream wasn't as salty as I'd like",0.6975109261678214
5901,731,Little 1,3.0 star rating,4/26/2019,0.028171808490950558,0.0,0.0,0.017834409375160544,0.0842151921066519,0.03819874302737716,0.016175386202065656,0.043437224276306946,0.11022169969095859,0.0,0.13032704249021493,0.035136418446315335,0.056018526522995334,0.06271472455890649,0.09128709291752769,0.07130740328122927, The egg puffs were not anything great either,0.7850456713866605
5902,731,Little 1,3.0 star rating,4/26/2019,0.04879500364742666,0.0,0.03129587719622029,0.015445051580380386,0.07293249574894727,0.03308108185434231,0.09805806756909201,0.025078493128775952,0.07159109398550215,0.10112997936948631,0.29627464019112765,0.030429030972509232,0.01617115568382877,0.027156272329678422,0.0,0.08233869695926183, It almost tasted like a pancake and I have definitely had better at other boba places,0.9497769402165792
5903,731,Little 1,3.0 star rating,4/26/2019,0.0,0.0,0.02509252501860167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014515638137083722,0.0,0.0," Overall, I'm glad that there's another boba spot, but everything was average",0.03960816315568539
5904,731,Little 1,3.0 star rating,4/26/2019,0.0,0.021166687833365082,0.2508013058711264,0.014561734277683966,0.06876141641725289,0.04158552410345369,0.05282859011668849,0.03546634510659543,0.0674967307062827,0.15891043154093204,0.19952172111690555,0.0,0.0,0.0,0.0,0.0194074169913194, Their prices are slightly higher than most places with a regular milk tea being $4,0.9305079040816056
5905,731,Little 1,3.0 star rating,4/26/2019,0.039840953644479794,0.0,0.0,0.0,0.059549133417541374,0.054021180454921484,0.02287545054358388,0.0,0.0,0.0,0.06911635163761372,0.03312693299999689,0.0,0.0,0.19364916731037088,0.0,80 (not including the topping,0.47217917000850806
5909,731,Little 1,3.0 star rating,4/26/2019,0.0,0.0,0.17165248967575095,0.0,0.1684303842133038,0.0,0.016175386202065656,0.043437224276306946,0.055110849845479294,0.0,0.048872640933830605,0.023424278964210222,0.03734568434866356,0.015678681139726626,0.0,0.04753826885415285," However, I would love to try the other drinks on the menu when I'm in the area",0.6276658884534905
5911,732,Little 1,3.0 star rating,4/23/2019,0.058848988633649964,0.0,0.25477367435566967,0.0,0.19790977371009405,0.06649547646659873,0.03378927977080472,0.0,0.014390351338241198,0.0,0.07656871296713146,0.0428152575326918,0.029254721361645343,0.04093962091920629,0.14301938838683884,0.08689117930838818,"tldr; I waited 20+ minutes for my drink when it wasn't even during busy hours (3pm on a Monday), my drink didn't have any tea flavor just milky and too sweet for 50% sweetness",1.0456964247509601
5912,732,Little 1,3.0 star rating,4/23/2019,0.04879500364742666,0.0,0.007823969299055072,0.04633515474114116,0.14586499149789453,0.11027027284780772,0.11206636293610515,0.037617739693163926,0.08352294298308584,0.06741998624632421,0.3809245373885927,0.060858061945018464,0.01617115568382877,0.0,0.15811388300841894,0.20584674239815456, Overall this place is not bad but not good,1.4816308043160178
5913,732,Little 1,3.0 star rating,4/23/2019,0.02439750182371333,0.0,0.015647938598110145,0.015445051580380386,0.0,0.03308108185434232,0.15409124903714458,0.012539246564387976,0.011931848997583691,0.0,0.07054158099788753,0.020286020648339485,0.01617115568382877,0.054312544659356844,0.07905694150420947,0.06175402271944637,Little Sweet opened up right in the same building but downstairs of where I work,0.5692561846687308
5914,732,Little 1,3.0 star rating,4/23/2019,0.017817416127494958,0.0,0.07427965088821932,0.011279470869873536,0.0798935461936961,0.06442401691839329,0.13299276232160895,0.0183147418598252,0.017427580929925312,0.024618298195866545,0.12363908849478651,0.014814814814814814,0.011809742331947863,0.01983213724362432,0.05773502691896257,0.0," It's super convenient to come downstairs and be able to grab a cup of boba and stroll back to work within a minute, but that's not what happened",0.6688782941090392
5915,732,Little 1,3.0 star rating,4/23/2019,0.03086066999241838,0.0,0.0,0.0,0.04612656040144425,0.05579283526516707,0.035438495596916704,0.0,0.0301854556236491,0.0,0.05353729576861872,0.012830005981991684,0.0,0.0,0.09999999999999999,0.0,It wasn't exactly busy when I went,0.3647713186302059
5916,732,Little 1,3.0 star rating,4/23/2019,0.017817416127494958,0.0,0.011427638598187588,0.011279470869873536,0.0,0.0,0.0,0.0183147418598252,0.026141371394887966,0.0,0.03090977212369663,0.007407407407407407,0.04723896932779145,0.03966427448724864,0.05773502691896257,0.045098761680169734, It was a Monday afternoon around 3pm (my Swarm check-in tells me I was at Little Sweet at 3:07pm to be exact) there was a group of 4 in front of me before I ordered,0.31303485079554566
5917,732,Little 1,3.0 star rating,4/23/2019,0.0,0.0,0.0,0.029123468555367932,0.0,0.031189143077590267,0.026414295058344243,0.0,0.011249455117713783,0.0,0.0,0.0,0.0,0.0,0.0,0.0, I stood by the door waiting for 10 minutes and realized I have a meeting I needed to get to at 3:30pm; thought to myself,0.09797636180901623
5920,732,Little 1,3.0 star rating,4/23/2019,0.0,0.0,0.0,0.03089010316076077,0.0,0.022054054569561544,0.30818249807428916,0.050156986257551904,0.0,0.0,0.028216632399155013,0.0,0.0,0.0,0.0,0.0," I'll make it, I'm so close to work",0.4395002744613184
5921,732,Little 1,3.0 star rating,4/23/2019,0.03086066999241838,0.0,0.18803588129466284,0.0,0.184506241605777,0.05579283526516707,0.035438495596916704,0.0,0.0,0.0,0.05353729576861872,0.02566001196398337,0.0,0.0,0.09999999999999999,0.0, 20 minutes passed and I still didn't have my drink,0.6738314314875441
5922,732,Little 1,3.0 star rating,4/23/2019,0.03347309635022892,0.046203082772527305,0.29519592629700175,0.0,0.025015639663712997,0.0,0.0,0.0,0.008185180884878662,0.0,0.02903467520364816,0.006958047678723884,0.011093321279583498,0.07451619651655218,0.05423261445466404,0.07060485015495599," Finally at 3:24pm they handed me my Roasted Oolong Milk Tea with boba (50% sweet, less ice, substituted fresh whole milk for $0",0.6545126312564774
5924,732,Little 1,3.0 star rating,4/23/2019,0.0,0.0,0.24275327891455467,0.0,0.1786474002526241,0.0,0.0,0.0,0.0,0.0,0.0,0.016563466499998444,0.0,0.0,0.0,0.0, My total drink came out to $5,0.43796414566717723
5925,732,Little 1,3.0 star rating,4/23/2019,0.055328333517248814,0.0,0.3193757027594341,0.0,0.1653953539259914,0.0,0.0,0.00947877943928333,0.018039260073589587,0.10192943828752513,0.06398930756905029,0.015334790207607873,0.012224244671977023,0.05132053079990982,0.05976143046671968,0.12448440881789544,"80 (more expensive than Asha!)When I finally took a sip of my drink, I expected more ""tea"" taste, but all I tasted was milk and super sweet boba",0.9966615805362324
5926,732,Little 1,3.0 star rating,4/23/2019,0.039840953644479794,0.0,0.01277648836392393,0.0,0.08932370012631206,0.06302471053074173,0.034313175815375824,0.0,0.009742313910673001,0.02752409412815902,0.11519391939602287,0.024845199749997667,0.0,0.0,0.12909944487358058,0.01680731613632036," Honest opinion, I didn't love it, but I didn't hate it, and that's never a way to describe boba",0.5624913166755868
5927,732,Little 1,3.0 star rating,4/23/2019,0.019920476822239897,0.018330889377669163,0.01277648836392393,0.02522166361526592,0.059549133417541374,0.09003530075820247,0.10293952744612747,0.0511912597361626,0.126650080838749,0.05504818825631804,0.3916593259464778,0.008281733249999222,0.0,0.0,0.06454972243679029,0.0,"In conclusion, I probably wouldn't recommend this place since there's so many other boba places around (i",1.0261537902654672
5929,732,Little 1,3.0 star rating,4/23/2019,0.0,0.0,0.030981337784080326,0.05242224339966228,0.02062842492517587,0.05614045753966248,0.0633943081400262,0.028373076085276346,0.08099607684753925,0.0381385035698237,0.2952921472530203,0.011475506210984941,0.0,0.0,0.022360679774997897,0.011644450194791642," Asha [my favorite  and only boba place I'd recommend], Boba Guys, Sharetea, Black Sugar)I'll probably give this place one more chance in the future but if I end up with the same experience then they have lost a customer",0.7118472117250412
5931,733,Little 1,3.0 star rating,4/23/2019,0.05175491695067656,0.0,0.03319429048294321,0.02184260141652595,0.025785531156469834,0.0467837146163854,0.04952680323439546,0.28373076085276344,0.08437091338285338,0.04767312946227962,0.2194738932285961,0.014344382763731175,0.05717366921829353,0.03840476863212843,0.13975424859373686,0.04366668823046865,"Downtown SF is poppin with boba places now! I tried Little Sweet's other location before and was not too big of a fan, but wanted to check out their new location",1.1574803122222475
5932,733,Little 1,3.0 star rating,4/23/2019,0.0,0.0,0.17165248967575095,0.0,0.12632278815997786,0.0,0.016175386202065656,0.0,0.013777712461369824,0.0,0.048872640933830605,0.011712139482105111,0.0,0.0,0.0,0.0," There was no line when I went, but my drink took awhile to come out",0.3885131569151
5933,733,Little 1,3.0 star rating,4/23/2019,0.0,0.025923792368260635,0.18068683123763257,0.03566881875032109,0.12632278815997786,0.0,0.0,0.0,0.027555424922739647,0.0,0.03258176062255373,0.011712139482105111,0.0,0.015678681139726626,0.0,0.023769134427076424, There was one lady making all the drinks while the owner was training the other employee,0.4798993711103937
5934,733,Little 1,3.0 star rating,4/23/2019,0.0,0.0,0.029689875993894128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012830005981991684,0.061365221229691964,0.17175134664318156,0.0,0.0, They also serve egg puffs and ice cream,0.27563644984875935
5935,733,Little 1,3.0 star rating,4/23/2019,0.0,0.0,0.0,0.017834409375160544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011712139482105111,0.11203705304599067,0.015678681139726626,0.13693063937629155,0.0,I ordered the Strawberry Watermelon with Salted Cheese foam,0.29419292241927447
5936,733,Little 1,3.0 star rating,4/23/2019,0.02608202654786505,0.024000768036865964,0.15891932511781057,0.0,0.1949202938963626,0.0,0.0,0.0,0.0382670493768688,0.0,0.03016484887033808,0.01084333414387259,0.01728769260487695,0.0,0.0,0.0," The drink would have been better if it was colder, but the smoothie was room temp",0.5004853385948606
5937,733,Little 1,3.0 star rating,4/23/2019,0.0,0.0,0.03345670002480223,0.0,0.0,0.0,0.02995099533491195,0.0,0.0,0.0,0.045247273305507124,0.03253000243161778,0.01728769260487695,0.029031276274167444,0.0,0.0, The boba here is also hella soft and chewy - I usually like it a little harder,0.18750393997588347
5938,733,Little 1,3.0 star rating,4/23/2019,0.038277950117547636,0.0,0.01841287944444585,0.012116095291816412,0.0,0.0,0.02197802197802198,0.00983659429501009,0.0,0.0,0.03320242135642289,0.03182732773508591,0.050742792854886025,0.07456096443679158,0.09302605094190634,0.04844384105989373," I'm always comparing cheese foams with Happy Lemon's, and the foam here just tasted like whipped cream",0.4324249395118285
5939,733,Little 1,3.0 star rating,4/23/2019,0.0,0.0,0.0,0.47921160869005247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026407386650992317,0.0,0.0,0.0, Some improvements could be made with customer service,0.5056189953410448
5940,733,Little 1,3.0 star rating,4/23/2019,0.028171808490950558,0.0,0.0,0.03566881875032109,0.04210759605332595,0.05093165736983622,0.016175386202065656,0.0,0.013777712461369824,0.038924947208076155,0.048872640933830605,0.011712139482105111,0.0,0.015678681139726626,0.09128709291752769,0.0, The workers are all azn and do not know much English,0.3933084810091355
5941,733,Little 1,3.0 star rating,4/23/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22998382983042762,0.0,0.0,0.0,0.011579473428470963,0.0,0.0, The price on the screen was different than the price that they charged me and it took awhile for them to understand the issue,0.24156330325889858
5943,733,Little 1,3.0 star rating,4/23/2019,0.0,0.0,0.0,0.017834409375160544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03135736227945325,0.0,0.0, The owner just whipped out the remaining balance in change and gave it to me,0.049191771654613796
5944,733,Little 1,3.0 star rating,4/23/2019,0.0,0.0,0.18803588129466284,0.0,0.13837968120433275,0.0,0.0,0.0,0.0,0.17056057308448835,0.0,0.012830005981991684,0.0,0.0,0.0,0.0, For the price - I paid $7 for my drink - I left unsatisfied,0.5098061415654757
5946,734,Vive La,3.0 star rating,4/27/2019,0.0,0.0,0.0,0.02522166361526592,0.0,0.054021180454921484,0.09150180217433553,0.04095300778893008,0.09742313910673,0.05504818825631804,0.3225429743088641,0.0,0.0,0.0,0.0,0.0,This place is too precious by a half,0.6867119557053651
5947,734,Vive La,3.0 star rating,4/27/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01509272781182455,0.0,0.07138306102482496,0.15396007178390023,0.0,0.0,0.0,0.0, The croissant was pretty flavorless and the texture was all wrong,0.24043586062054975
5948,734,Vive La,3.0 star rating,4/27/2019,0.017251638983558856,0.0,0.011064763494314402,0.0,0.05157106231293967,0.1559457153879513,0.059432163881274556,0.02659975882994657,0.025311274014856014,0.02383656473113981,0.1596173768935244,0.03586095690932794,0.08004313690561093,0.019202384316064216,0.05590169943749474,0.0," Our meal took a really long time, (there were many empty tables, ie, not busy) and the potatoes were WAY too salty-and I really like l salt",0.7216384960980033
5949,734,Vive La,3.0 star rating,4/27/2019,0.0,0.0,0.0,0.019536616629114087,0.0922531208028885,0.05579283526516707,0.07087699119383341,0.22205444400108035,0.09055636687094731,0.04264014327112209,0.26768647884309366,0.0,0.0,0.017175134664318158,0.0,0.0, There's a much better place just across the street,0.8785721315415647
5950,734,Vive La,3.0 star rating,4/27/2019,0.039840953644479794,0.0,0.01277648836392393,0.0,0.059549133417541374,0.054021180454921484,0.02287545054358388,0.0,0.019484627821346003,0.0,0.11519391939602286,0.016563466499998444,0.0,0.0,0.12909944487358058,0.03361463227264072, Don't bother with this one,0.5030192972880391
5951,734,Vive La,3.0 star rating,4/27/2019,0.0,0.0,0.02555297672784786,0.05044332723053184,0.0,0.018007060151640497,0.0,0.0,0.0,0.2752409412815902,0.04607756775840915,0.0,0.0,0.0,0.0,0.03361463227264072, Way too expensive for the quality,0.4489365054226603
5953,735,Vive La,3.0 star rating,4/19/2019,0.02439750182371333,0.0,0.14865541668204638,0.03089010316076077,0.18233123937236817,0.0,0.014008295367013144,0.03761773969316393,0.1312503389734206,0.0,0.11286652959662005,0.20286020648339487,0.08085577841914386,0.027156272329678422,0.0,0.2676007651176009,"Great addition to the neighborhood--I love the food, pastries, drinks, and ambiance",1.2604901870189245
5954,735,Vive La,3.0 star rating,4/19/2019,0.0,0.0,0.0,0.07722525790190193,0.14586499149789453,0.03308108185434231,0.07004147683506573,0.050156986257551904,0.07159109398550215,0.033709993123162106,0.2962746401911277,0.12171612389003691,0.0,0.013578136164839211,0.0,0.08233869695926183, It's more of a nice sit-down place than many other cafes or bakeries in Noe Valley,0.9955784786606864
5955,735,Vive La,3.0 star rating,4/19/2019,0.0,0.0,0.0,0.03089010316076077,0.0,0.0,0.0,0.0,0.0,0.4045199174779452,0.028216632399155013,0.0,0.0,0.0,0.0,0.0," Kind of pricey, but hey, that's SF",0.463626653037861
5956,735,Vive La,3.0 star rating,4/19/2019,0.013801311186847085,0.0,0.008851810795451522,0.01747408113322076,0.04125684985035174,0.1060430864638069,0.03962144258751637,0.014186538042638173,0.020249019211884812,0.01906925178491185,0.071827819602086,0.011475506210984941,0.08233008367434269,0.015361907452851374,0.044721359549995794,0.1164445019479164," The reason I gave it 3 stars is that most of the time I walk in they seem to be understaffed, and some important job isn't really getting done, whether that's clearing tables, serving food, cooking food, or something else",0.6227145694948064
5957,735,Vive La,3.0 star rating,4/19/2019,0.05832118435198042,0.010733469768527295,0.2431372305643992,0.03692073504303205,0.17434201093860163,0.09489469310410274,0.046880723093849545,0.005994906493301806,0.028522574568339867,0.0,0.07419571786559206,0.00969857289937744,0.03092516467090022,0.019474772166784567,0.03779644730092272,0.0688894963827172," Today there is one person to take orders, make drinks, serve food and clear tables for the entire cafe, the self-serve water pitchers have all been empty for awhile and my iced latte came as a hot latte but I don't have the heart to send it back because that one poor guy is working so hard",0.9407276992124288
5959,736,Vive La,3.0 star rating,3/3/2019,0.0,0.0,0.008364175006200557,0.049534364001286975,0.11695217633781756,0.011788388026930791,0.02995099533491195,0.05362007375111091,0.11480114813060639,0.036037498507822355,0.18098909322202847,0.2819266877406874,0.01728769260487695,0.014515638137083722,0.0,0.28607725128818,Great baked goods incl the turmeric monkey bread,1.201845182089544
5960,736,Vive La,3.0 star rating,3/3/2019,0.0,0.0,0.013344606874422758,0.0,0.0,0.32913581629433714,0.0955705154293818,0.021387010800697152,0.1322816951940544,0.0,0.03609483744385666,0.0,0.0,0.011579473428470963,0.0,0.0,"  Self seating and some shared tables made for a small element of uncertainty about relaxing, coupled with noise from next door party",0.6393939554652209
5961,736,Vive La,3.0 star rating,3/3/2019,0.046004370622823615,0.0,0.04425905397725761,0.0436852028330519,0.06876141641725289,0.020792762051726844,0.026414295058344243,0.01182211503553181,0.022498910235427567,0.03178208630818641,0.11971303267014333,0.21994720237721135,0.030492623583089882,0.11521430589638529,0.0,0.2717038378784716,"  $14 (one) slice of avocado bread seems over the top, but tasted good",1.0730912149449043
5962,736,Vive La,3.0 star rating,3/3/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08182029497292262,0.051525403992954466,0.0,0.0,  Egg dishes met with meh reviews,0.13334569896587709
5963,736,Vive La,3.0 star rating,3/3/2019,0.0,0.0,0.009896625331298044,0.019536616629114087,0.0922531208028885,0.0418446264488753,0.07087699119383341,0.031722063428725765,0.07546363905912276,0.04264014327112209,0.26768647884309366,0.16679007776589191,0.0,0.10305080798590893,0.0,0.0,  This place is a better bakery than a breakfast spot,0.9217611907598744
5965,737,Vive La,3.0 star rating,3/2/2019,0.0,0.0,0.0,0.0,0.059549133417541374,0.0,0.0,0.0,0.0,0.0,0.0,0.3147058634999705,0.026407386650992317,0.0,0.0,0.13445852909056288,Five stars for their coffee and pastries,0.535120912659067
5966,737,Vive La,3.0 star rating,3/2/2019,0.0,0.0,0.0,0.0,0.04210759605332595,0.0,0.0,0.0,0.0,0.0,0.0,0.1756820922315767,0.01867284217433178,0.07839340569863312,0.0,0.0, Orange croissant was delicious!Two stars for their breakfast plates,0.31485593615786756
5967,737,Vive La,3.0 star rating,3/2/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061365221229691964,0.0,0.0,0.0, The vegan bacon was inedible and the potatoes/eggs were just meh,0.061365221229691964
5968,737,Vive La,3.0 star rating,3/2/2019,0.03450327796711771,0.0,0.0,0.0,0.05157106231293967,0.0467837146163854,0.019810721293758184,0.0,0.0,0.2860387767736777,0.05985651633507166,0.014344382763731175,0.0,0.0,0.11180339887498948,0.0, Not worth the hefty price,0.624711850937671
5970,738,,3.0 star rating,4/22/2019,0.0,0.021166687833365082,0.0,0.014561734277683966,0.0,0.031189143077590263,0.06603573764586061,0.09457692028425448,0.08999564094171027,0.03178208630818641,0.25272751341474703,0.0,0.0,0.0,0.0,0.0388148339826388,My roommate and I were actually really excited to try this place since we live close by in the Richmond,0.6408502977660369
5971,738,,3.0 star rating,4/22/2019,0.0,0.0,0.0,0.019536616629114087,0.0,0.0,0.0,0.015861031714362882,0.09055636687094731,0.0,0.14276612204964992,0.012830005981991684,0.0,0.0,0.0,0.026037782196164774, From the reviews and photos it looked really cute,0.3075879254422307
5972,738,,3.0 star rating,4/22/2019,0.02608202654786505,0.0,0.02509252501860167,0.01651145466709566,0.0,0.0,0.04492649300236792,0.0,0.012755683125622932,0.0,0.0,0.0,0.01728769260487695,0.014515638137083722,0.042257712736425826,0.0, We came here on a Sunday morning looking to try out a new study spot,0.19942922583993972
5973,738,,3.0 star rating,4/22/2019,0.0,0.0,0.0,0.0,0.0,0.018007060151640497,0.0,0.0,0.019484627821346003,0.0,0.0,0.0,0.0,0.31042204911094506,0.0,0.10084389681792218, We both got a 50/50 and shared the kaya toast,0.44875763390185375
5974,738,,3.0 star rating,4/22/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22019275302527216,0.0,0.0,0.0,0.28824904560302045,0.0,0.10084389681792218," For the price of $6, the toast was nonclimatic",0.6092856954462148
5975,738,,3.0 star rating,4/22/2019,0.0,0.0,0.0,0.03089010316076077,0.07293249574894727,0.022054054569561544,0.0,0.07523547938632787,0.19090958396133906,0.0,0.16929979439493006,0.0,0.0,0.027156272329678422,0.0,0.12350804543889274, The 50/50 was great though,0.7119858289904377
5976,738,,3.0 star rating,4/22/2019,0.020806259464411975,0.0,0.006672303437211379,0.0,0.062197041357112286,0.03761552186220996,0.11946314428672726,0.0,0.010175515014927262,0.0,0.060158062406427765,0.017299976536922734,0.0,0.0,0.06741998624632421,0.017554669175502146, What knocked off one star for me in this review is that they never made it clear they do not allow laptop use and studying on the weekend,0.419362479787777
5977,738,,3.0 star rating,4/22/2019,0.0,0.0,0.009896625331298044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, We would have appreciated a sign or knowing that before we bought stuff,0.009896625331298044
5978,738,,3.0 star rating,4/22/2019,0.03450327796711771,0.0,0.0,0.0,0.05157106231293967,0.06237828615518053,0.29716081940637273,0.0,0.0,0.0,0.05985651633507166,0.014344382763731175,0.0,0.0,0.11180339887498948,0.0, It wasn't until I asked for the WiFi was that communicated,0.6316177438154029
5979,738,,3.0 star rating,4/22/2019,0.020806259464411975,0.0,0.006672303437211379,0.039514752733037416,0.0,0.04701940232776245,0.07167788657203636,0.0,0.0,0.028747978728803452,0.012031612481285552,0.0,0.013790807904361583,0.0,0.0,0.0, The staff asked us to put our laptops away once it got crowded which was basically an indirect way of asking us to leave,0.24026100364891018
5980,738,,3.0 star rating,4/22/2019,0.019138975058773818,0.017611748841908675,0.006137626481481951,0.012116095291816412,0.028606478384531155,0.08650311892618033,0.16483516483516483,0.02950978288503027,0.037440449767336466,0.0,0.11067473785474295,0.015913663867542956,0.012685698213721506,0.010651566348113083,0.06201736729460423,0.0," To me, it really defeats the purpose of being a coffee shop if people are not allowed to do work or hang out for at least a few hours",0.6138424740509486
5981,738,,3.0 star rating,4/22/2019,0.0,0.0,0.0,0.04368520283305189,0.0,0.04158552410345369,0.026414295058344243,0.0,0.0,0.03178208630818641,0.10641158459568294,0.0,0.0,0.0,0.0,0.0, I'm hesitant to come back for a second time because of the policy and the way that was communicated by the staff,0.24987869289871917
5983,739,Linea,3.0 star rating,3/21/2019,0.0,0.0,0.22129526988628803,0.02184260141652595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06860840306195223,0.0,0.0,0.0291111254869791,Ordered an americano with oat milk,0.3408573998517453
5984,739,Linea,3.0 star rating,3/21/2019,0.0,0.0,0.016728350012401114,0.01651145466709566,0.11695217633781756,0.0,0.0,0.0,0.06377841562811466,0.0,0.06032969774067616,0.01084333414387259,0.0,0.014515638137083722,0.0,0.04401188481356615, I am giving the three stars merely for the taste of the coffee and how cute the spot was,0.34367095148062765
5985,739,Linea,3.0 star rating,3/21/2019,0.0,0.0,0.016728350012401114,0.0,0.03898405877927252,0.0,0.0,0.0,0.0,0.0,0.04524727330550712,0.01084333414387259,0.0,0.0,0.0,0.0, The other two stars I wish I could give if I was greeted and felt wanted,0.11180301624105335
5986,739,Linea,3.0 star rating,3/21/2019,0.019138975058773818,0.0,0.012275252962963902,0.10904485762634769,0.028606478384531155,0.034601247570472136,0.03296703296703297,0.00983659429501009,0.009360112441834116,0.0,0.16601210678211442,0.03182732773508591,0.012685698213721506,0.04260626539245233,0.06201736729460423,0.0, The heavier set gentlemen who was the barista was very out of it and seemed like he hated his job which really made the experience not as exciting,0.5709793167249442
5987,739,Linea,3.0 star rating,3/21/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.013207147529172122,0.01182211503553181,0.044997820470855134,0.0,0.09311013652122258,0.0,0.0,0.0,0.0,0.0, I was so pumped to come here because of locals referring and then to enter into such negative vibes was a disappointment,0.16313721955678162
